98001,11109,8669,2440,76.4,76.6,75.5,5,4.9,5.4,1.4,0.9,3,11,11.8,8.2,0.6,0.4,1.6,1.6,2,0.2,4.1,3.5,6.1,5.5,5.3,6.2,73,73.4,71.8,11.2,8.3,21.6,20.2,17.1,31.3,25.5,25.7,25,23.8,26.9
98134,161,44,117,54.7,29.5,64.1,0,0,0,0,0,0,35.4,43.2,32.5,0,0,0,0,0,0,9.9,27.3,3.4,0,0,0,54.7,29.5,64.1,47.2,0,65,14.3,27.3,9.4,13,0,17.9,4.3,15.9
98136,7194,4684,2510,88.4,92.7,80.4,3.2,1.4,6.4,0.9,0.7,1.2,3,2.5,4,0,0,0,1.6,0.6,3.5,2.9,2.1,4.5,3.3,1.3,6.9,86.9,92,77.6,13.2,8.2,22.5,22.5,20,27.2,21.3,23.2,17.7,24.5,24.5
98144,12303,5789,6514,51.2,60.7,42.7,18.5,12.8,23.6,0.7,0,1.3,22.4,20.9,23.7,0.1,0,0.2,1.8,0,3.3,5.4,5.6,5.2,7.2,3.2,10.8,47,58.7,36.6,20.4,8.7,30.7,25.1,24.7,25.5,19.6,25.3,14.5,12.6,18.1
98146,9434,5749,3685,67.4,79.2,48.8,7.8,3.2,14.9,1.7,1.1,2.6,11.3,10.2,12.9,2.7,1.3,4.8,4.3,2,7.9,4.9,2.9,8,16.2,7.4,29.9,58.5,75.2,32.6,17.9,8.8,31.9,20.4,17.7,24.7,22.3,24.7,18.7,18.9,22.8
98148,4260,1691,2569,72.2,83.3,64.9,9.4,5.6,12,0.9,0.8,0.9,7.1,6.6,7.5,0,0,0,4.4,1.8,6.1,6,2,8.6,13.9,4.4,20.2,64.9,82.1,53.6,21.6,17.1,24.6,18.9,14.3,21.9,27.6,28.9,26.8,14.2,16.7
98154,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98155,13363,9107,4256,79.8,84.7,69.3,3.1,0.8,8,0.6,0.3,1.2,9.4,9.3,9.6,0.5,0.5,0.4,1.9,0.7,4.5,4.8,3.7,7,5.7,3.6,10,76.9,82.2,65.6,18.2,10,35.9,16.8,14.9,20.7,19.1,19.8,17.8,24.1,27.9
98158,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98164,81,67,14,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,44.4,32.8,100,0,0,0,32.1,38.8,0,0,0
98166,8379,5367,3012,83.7,92.2,68.6,1.9,0.7,4,2.5,0,6.9,3.9,4.4,3.2,0.5,0.5,0.6,1.4,1,2.1,6.1,1.3,14.6,13.8,4.3,30.7,75.8,88.9,52.6,12.7,4.1,28.2,14.4,11.6,19.5,22.8,22.6,23.1,24.9,29.3
98168,11522,6012,5510,60.9,72.6,48.1,12.6,6.4,19.3,1.3,0.7,1.9,12.9,14.3,11.4,2.4,0.5,4.4,4,2,6.2,6,3.5,8.7,16.6,10.7,23,50.6,65.2,34.7,18.1,8.5,28.6,22.9,20.6,25.4,20.2,21.1,19.3,19.8,23.8
98174,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98177,7797,6212,1585,88.4,88.9,86.6,0.9,0.6,2.1,0.3,0.3,0,7.4,8.2,4,0,0,0,0.4,0.5,0,2.7,1.5,7.3,4.5,2.8,11.1,84.2,86.4,75.5,10.6,5.1,32.3,15.5,13.7,22.5,17.3,19.8,7.4,23.9,26.8
98178,8922,5347,3575,38.3,45,28.2,27.1,15,45.2,0.4,0.2,0.8,25.4,32.7,14.6,1.3,0,3.3,2.5,2.6,2.4,4.9,4.6,5.4,5,3.1,7.7,36.3,44.3,24.4,17.9,10.8,28.6,17.9,16.4,20.2,21.9,22.9,20.3,17.7,21
98188,9610,4118,5492,53.5,71.9,39.7,24.6,6.8,37.9,1.3,1.8,0.9,12.8,16.1,10.4,1.2,0.1,2.1,2.8,0.4,4.6,3.8,2.9,4.5,9.6,3.9,13.9,47.4,69.1,31.2,25.6,6.6,39.9,20.5,13.6,25.6,20.9,24.3,18.3,14.4,22.1
98195,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98198,13126,7151,5975,71.1,79.2,61.3,8.5,4.6,13.3,0.7,0.6,0.9,9.4,9.7,9,1.1,0.3,2.1,4.5,3,6.4,4.6,2.7,6.9,13.6,8.3,20,63.5,75.2,49.5,23,9.7,38.9,16.7,14.5,19.3,21.2,24,17.8,17.3,21.9
98199,9173,5693,3480,87.2,87.2,87,3.3,1.7,5.9,0.2,0.3,0,6.4,8,3.7,0.2,0,0.4,0.4,0.3,0.4,2.5,2.5,2.5,2.2,2,2.7,85.7,85.6,85.7,21.2,7.9,42.8,18.4,18.3,18.6,17.9,19.3,15.7,21.8,27.2
98201,12550,5053,7497,86.2,90,83.7,4.1,1.7,5.7,1.6,1.2,1.9,3.4,3.9,3,1,0.7,1.2,1.2,0.9,1.4,2.5,1.7,3,5.7,3.5,7.1,82.8,87.4,79.8,23.2,13.2,29.9,15.5,16.2,15,20.1,24.3,17.3,17.8,22.5
98203,13335,7857,5478,86.5,87.7,84.8,1.6,0.6,3,0.8,0.7,1,6,6.7,5,0.6,0.9,0.2,1.6,2,0.9,2.9,1.4,5,8,4.9,12.5,80.6,84.6,74.8,18.2,8,32.7,15.9,15.2,16.9,24,23.9,24.3,21.8,26.1
98204,16380,5115,11265,74.4,79.8,72,7.8,3.2,9.9,0.4,0.2,0.5,10.1,14.5,8.2,0.7,0,1,2.7,0.4,3.7,3.9,2,4.7,14.8,6.9,18.4,64,73.7,59.7,30.9,11.5,39.8,18.6,19.3,18.2,20.7,25,18.8,15.7,19.3
98205,4494,3696,798,91.1,91.1,91.2,0.7,0.2,3,0.2,0.1,0.9,4.2,5.1,0,0.3,0.3,0,0.8,0.6,1.6,2.7,2.6,3.3,7.5,5.4,17.3,85.2,87.2,75.6,25.8,20.4,51.1,21,21.7,17.8,18.4,19.5,13.3,16.1,17.1
98207,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98208,19747,13056,6691,80.2,82.2,76.4,4.4,2.8,7.5,0.5,0.5,0.4,10.1,9.8,10.6,0.5,0.6,0.4,1.4,1.4,1.5,2.9,2.7,3.2,7.8,6.6,10.1,74.4,77.2,68.8,23.4,14.4,41,20.2,19.5,21.7,23.2,26.3,17.3,16.8,21.3
98220,235,191,44,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,7.2,8.9,0,18.7,0,100,8.1,9.9,0,31.9,39.3
98221,9050,6187,2863,95.6,96.5,93.6,0.3,0.2,0.5,0.7,0.4,1.3,1.4,1.2,1.8,0.1,0,0.1,0.5,0.2,1.2,1.4,1.4,1.4,2.9,1.6,5.6,93.6,95.2,89.9,14,5.2,32.9,10.5,8.7,14.6,16.4,16.5,16,23,25.7
98222,29,29,0,100,100,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,100,100,-,0,0,-,10.3,10.3,-,10.3,10.3,-,41.4,41.4
98223,14887,11233,3654,95.2,96.3,92.1,0.3,0.4,0,0.9,0.6,1.9,1.2,1.2,1.1,0,0,0,1,0.7,2.1,1.3,0.8,2.9,3.4,2.9,4.8,93,94.1,89.5,16.8,11.4,33.5,17.3,16.3,20.6,24.2,27.2,14.9,21.2,23.4
98224,153,95,58,91.5,97.9,81,0,0,0,2.6,2.1,3.4,0,0,0,0,0,0,0,0,0,5.9,0,15.5,0,0,0,91.5,97.9,81,13.7,12.6,15.5,8.5,0,22.4,29.4,40,12.1,39.2,35.8
98225,19376,7981,11395,90,95,86.6,0.7,0.1,1.1,1.6,0.6,2.4,2.5,1.3,3.3,0.2,0,0.3,1.2,1.4,1,3.8,1.6,5.4,4.7,2.6,6.2,87.5,94.3,82.8,37.4,10,56.6,13.3,14,12.8,14.5,21.1,9.9,16.6,24.7
98226,16114,10677,5437,83.8,86.5,78.5,0.8,0.7,1,4.8,4.4,5.4,6.1,5.9,6.5,0.2,0.3,0.2,1.8,1.1,3.1,2.5,1.2,5.2,5.4,3.7,8.6,80.9,84,74.7,18.9,8.3,39.7,16.3,15.5,17.8,17.7,21,11.1,20,23.5
98229,12236,7826,4410,93.3,94.8,90.7,0.5,0.6,0.3,1.9,0.6,4.3,1.2,1.6,0.4,0.2,0,0.7,0.4,0.2,0.8,2.4,2.2,2.8,4.4,2.8,7.2,89.9,92.6,85.1,22.7,9,47.1,16.3,16.6,15.7,16.4,17.4,14.6,20.6,23.5
98230,6582,4969,1613,90.6,94.5,78.8,1.2,0.8,2.2,0.4,0.2,0.9,4.5,3,9.1,0.3,0.4,0,0.2,0,0.9,2.8,1.1,8.1,1,0.3,3.2,90.2,94.1,77.9,12,7.9,24.4,17.7,17,19.9,17.7,19.3,12.7,21.6,21
98232,1624,1347,277,98.8,99.8,93.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.2,6.1,4.3,0,25.3,94.5,99.8,68.6,7.9,3.3,30.3,15.6,12.5,30.7,24.2,23.4,28.2,28.1,33.5
98233,5747,3538,2209,85.7,94.8,71,0.6,0,1.6,0.8,0,2.2,1.8,0.9,3.1,1.4,1.2,1.6,5.8,0.8,13.6,4,2.2,6.9,14.9,6.3,28.7,77.9,90.1,58.4,16.7,8.5,29.9,17.1,13.5,22.9,17.6,15.1,21.6,21.8,26.3
98235,35,12,23,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,34.3,0,52.2,0,0,0,0,0,0,65.7,100
98236,2606,1999,607,95,97.2,87.8,0,0,0,0.9,0,4,0.5,0.2,1.6,0,0,0,1.3,0,5.4,2.2,2.6,1.2,2.3,1.4,5.4,94.5,96.5,87.8,7.5,3.7,19.9,9.9,5.4,24.9,17,17.8,14.5,31.9,34.5
98237,1640,1166,474,96.1,94.5,100,0,0,0,1.8,2.5,0,0,0,0,0,0,0,0,0,0,2.1,3,0,2.9,4,0,94.2,91.9,100,17.3,8.2,39.5,10.6,9.2,14.1,26.6,28.6,21.7,16.2,17.6
98238,5,5,0,100,100,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,100,100,-,0,0,-,0,0,-,0,0,-,0,0
98239,3065,2390,675,94.8,97.6,84.9,0.5,0,2.2,0.1,0.2,0,1.8,0.8,5.2,0.9,0,4.3,1.6,1.3,2.7,0.3,0.2,0.7,3.3,0.8,12.4,92.7,97,77.3,7.4,2.4,25.2,10.6,7.4,22.1,15.1,15.4,14.4,23.6,26.1
98240,1087,864,223,93.4,95.5,85.2,0,0,0,0,0,0,0,0,0,0,0,0,4.7,2.1,14.8,1.9,2.4,0,9.5,8.1,14.8,90.5,91.9,85.2,8.9,1.5,37.7,14.4,7.4,41.3,17.8,20.8,5.8,30.6,34.6
98241,854,535,319,92.2,94.6,88.1,0,0,0,4,3.7,4.4,0,0,0,0,0,0,0,0,0,3.9,1.7,7.5,0,0,0,92.2,94.6,88.1,16.5,13.8,21,15.1,14.8,15.7,24.2,23.6,25.4,19.7,24.9
98243,251,203,48,99.2,99,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1,0,0,0,0,99.2,99,100,1.2,0,6.3,6.8,1.5,29.2,10.8,13.3,0,31.9,25.1
98244,1229,971,258,84.1,85.8,77.9,0,0,0,7.6,6.1,13.6,2.7,2.6,3.1,2.9,3.7,0,1.1,1.4,0,1.5,0.4,5.4,1.1,1.2,0.8,83.3,84.8,77.9,9.4,6.2,21.3,13.3,9.4,27.9,24.2,27.8,10.5,31.6,35.9
98245,1892,1211,681,93.3,95.8,89,0,0,0,1.1,0.7,1.8,2.1,2.1,2.2,0,0,0,2.5,0.2,6.6,0.9,1.2,0.4,4.5,1.3,10.1,91.1,94.7,84.7,13.5,4.5,29.7,10.6,6.4,17.9,20.2,20.2,20.1,24.6,29.6
98247,3278,2470,808,88.3,92.7,74.8,0,0,0,3,2.1,5.7,0.5,0.6,0,0,0,0.1,4.8,0.6,17.8,3.4,4,1.6,11.8,5.3,31.7,82,89.2,60,14.9,10.3,28.8,16.8,13,28.2,31.1,31.3,30.3,15.7,19.1
98248,8284,5936,2348,90.1,91.3,87.1,0.6,0.5,0.9,2,1.5,3,3.3,3.9,1.7,0.1,0.1,0.3,2.9,1.7,6,1,1,1,6.7,5.4,10,86.5,87.8,83,14.1,9.6,25.5,18.4,19.1,16.7,24,24,24,18.8,20.8
98249,2051,1562,489,94.4,98,82.8,0,0,0,0.8,0,3.5,2,0.6,6.5,0.5,0.7,0,0.5,0,2,1.7,0.6,5.1,1.9,1.4,3.5,93.3,96.6,82.8,8.5,2.6,27.4,6.3,4.6,11.7,17.6,16.8,20.2,25.2,26.2
98250,3535,2523,1012,94.5,96.2,90.3,0.5,0.4,0.7,1.2,1.2,1.3,0.8,0.5,1.6,0,0,0,2,1.2,3.9,1.1,0.6,2.3,4.9,2.9,9.9,91.8,94.7,84.5,9.9,3.1,27,13,11.1,17.5,17.8,17.2,19.5,24.3,27.4
98251,1796,1454,342,95.6,97,89.8,0.5,0.6,0,1.4,0.9,3.5,0,0,0,0.3,0,1.5,0.2,0.2,0,2.1,1.3,5.3,3.5,3.6,3.2,92.4,93.8,86.5,15.3,8,46.5,20.8,21.5,17.5,29.5,33.1,14,23.9,25.7
98252,3409,2549,860,93.5,94.5,90.5,0.7,0.9,0,0.2,0.3,0,0.6,0.9,0,0,0,0,2.6,2.4,3,2.4,1,6.5,3.4,4.2,1,91.6,92.4,89.4,16.4,14.6,21.7,18.2,19.3,14.7,27.8,29.8,22.1,18.5,20.8
98253,913,784,129,96.3,95.7,100,0,0,0,1.2,1.4,0,0,0,0,0,0,0,0,0,0,2.5,2.9,0,1.4,1.7,0,94.9,94,100,12.6,5.9,53.5,0,0,0,16.8,15.9,21.7,23.1,26.9
98255,66,45,21,98.5,100,95.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,4.8,0,0,0,98.5,100,95.2,4.5,0,14.3,30.3,15.6,61.9,7.6,8.9,4.8,39.4,48.9
98256,201,137,64,98,98.5,96.9,0,0,0,0,0,0,2,1.5,3.1,0,0,0,0,0,0,0,0,0,0,0,0,98,98.5,96.9,18.4,3.6,50,15.4,16.8,12.5,19.4,26.3,4.7,28.4,35.8
98257,1713,1242,471,86.9,89.7,79.4,0.5,0.2,1.3,8.8,6.5,14.9,0.9,0.6,1.7,0.6,0.9,0,0.5,0.7,0,1.8,1.4,2.8,2.8,3.4,1.3,84.9,87.3,78.6,9.6,5.2,21,7,4.9,12.5,12.5,11,16.3,22.4,23.5
98258,10847,7981,2866,93.7,93.5,94.3,0.2,0.1,0.8,0.3,0.3,0.3,2.2,2.7,0.7,0.2,0.1,0.3,1,1.2,0.3,2.4,2.1,3.2,4.6,4.1,6.1,90.7,91.1,89.4,18.6,12.8,34.6,23.5,20.6,31.5,25,30,11,18.5,20.6
98260,2499,1984,515,96.8,96.4,98.1,0.2,0.3,0,0.2,0,1,1.9,2.4,0,0,0,0,0,0,0,0.9,0.9,1,0.7,0.5,1.4,96.1,95.9,96.7,8.1,3.8,24.9,7.3,5.7,13.6,12,12.2,11.3,34,37.5
98261,1247,917,330,94.6,96.7,88.8,1,0,3.9,0.3,0.4,0,0.5,0.7,0,0.3,0.4,0,1.9,0.9,4.8,1.3,0.9,2.4,3.4,1.6,8.2,93,95.7,85.5,8.7,2.4,26.1,8.9,5.2,19.1,15.6,16.1,14.2,25.7,29.3
98262,469,382,87,97.4,96.9,100,1.3,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1.6,0,1.1,1.3,0,96.4,95.5,100,6.6,1.6,28.7,8.1,5.8,18.4,11.5,10.5,16.1,29,29.1
98263,29,19,10,96.6,94.7,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,5.3,0,0,0,0,96.6,94.7,100,13.8,0,40,27.6,21.1,40,24.1,36.8,0,10.3,15.8
98264,6970,5167,1803,92.8,94,89.3,0.2,0.1,0.5,0.6,0.7,0.2,2.8,3,2.4,0,0,0,2.2,1.3,4.7,1.4,0.9,2.9,6.8,4.2,14.3,88.9,90.8,83.4,20.5,14.7,37.4,14.5,14.7,14,15.9,18.7,7.7,18.6,21.3
98266,1354,921,433,97.3,96.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,3.9,0,8.6,2.1,22.4,88.8,94,77.6,17.4,6.1,41.3,26.7,16.9,47.6,19.4,24.8,8.1,20,28
98267,257,197,60,81.7,76.1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3,23.9,0,7.8,10.2,0,81.7,76.1,100,5.4,0,23.3,16,10.7,33.3,16,20.8,0,38.1,38.6
98270,16970,11267,5703,86.4,86.2,86.8,1.9,1.9,1.8,1.3,0.9,2.1,4.9,5.9,2.8,0.1,0.2,0,2.4,2.1,3,3,2.7,3.5,8.1,6.7,10.9,81.2,82.1,79.4,21.9,18.2,29.3,19.3,16.7,24.4,22.1,25.3,15.7,17.7,19
98271,10133,7364,2769,84.4,87.6,75.8,1.1,0.7,2.2,7.4,5.4,12.7,2,2.1,1.8,0.3,0.4,0,1.4,0.3,4.4,3.4,3.6,3.1,5.5,2.6,13,80.9,85.5,68.7,18.9,10.9,40.3,16.9,14.9,22.2,21.9,24,16.5,22.1,25.3
98272,8535,6435,2100,92.7,93.1,91.5,0.7,0.8,0.5,0.7,0.8,0.3,1.5,1.2,2.6,0,0,0,2.2,1.9,2.9,2.2,2.1,2.3,8.8,6.6,15.4,86.7,89,79.6,17.6,14.1,28.3,22.2,22,23,23.3,25.4,16.8,19.1,21.8
98273,10549,6250,4299,85,89.7,78,0.8,0.5,1.3,0.5,0.3,0.7,2,2.6,1.1,0,0,0.1,9.6,4.9,16.5,2.1,2,2.3,21.8,9.6,39.4,73.6,85.3,56.5,21.9,12.6,35.3,18.9,18.4,19.7,19,19,19.1,19.1,23.4
98274,6401,4826,1575,88.7,89.8,85.1,0,0,0,1.3,0.9,2.6,2.2,1.5,4.2,0,0,0,6.4,6.5,6.3,1.4,1.3,1.8,14.6,14.1,16.1,80.8,82.4,76.1,13,7.6,29.7,14.1,13.5,15.8,19.3,20.7,15.2,23.4,26.4
98275,7900,5367,2533,78.9,78.8,79.3,1,0.7,1.7,0.2,0.2,0,16.5,16.7,16.1,0,0,0,0.4,0.4,0.5,2.9,3.2,2.4,2.8,2.4,3.7,76.8,77.1,76,12.3,6.6,24.5,15.5,11.1,24.7,27.1,30.6,19.8,26.4,29.5
98276,204,181,23,94.6,100,52.2,0,0,0,0,0,0,0,0,0,0,0,0,5.4,0,47.8,0,0,0,5.4,0,47.8,94.6,100,52.2,29.9,31.5,17.4,24,21,47.8,19.1,19.3,17.4,17.6,17.7
98277,15632,8358,7274,84.4,88.6,79.7,3.9,1.4,6.8,1.1,1.1,1.1,5.9,5.7,6.1,0.4,0.3,0.5,1.4,0.8,2.1,2.8,2.1,3.6,8,3.7,13,78.6,86.1,69.9,32.2,11.4,56.1,15,13.5,16.7,15.1,19.2,10.3,15.9,23.4
98278,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
98279,324,257,67,98.1,98.1,98.5,0,0,0,0,0,0,0,0,0,0,0,0,0.9,1.2,0,0.9,0.8,1.5,3.7,1.2,13.4,95.7,98.1,86.6,3.7,1.2,13.4,9.6,6.2,22.4,12.7,12.8,11.9,28.4,25.3
98280,235,220,15,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,1.4,0,98.7,98.6,100,2.6,0,40,1.3,0,20,11.9,12.7,0,17,16.8
98281,646,531,115,94.9,95.3,93,2.8,3.4,0,0,0,0,0.5,0,2.6,0,0,0,0,0,0,1.9,1.3,4.3,0,0,0,94.9,95.3,93,8,7.7,9.6,8.7,9.2,6.1,26.3,22.8,42.6,28.8,27.1
98282,6359,5370,989,96.3,96.4,95.8,0.5,0.5,0,0.2,0.2,0,1.3,1.5,0,0,0,0,0.7,0.7,0.5,1,0.5,3.7,2.3,1.6,6,94.8,95.6,90.3,6.7,5.1,15.2,12.2,10.4,22,18.6,18,21.7,24.8,25.6
98283,172,75,97,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,28.5,0,50.5,4.7,0,8.2,23.3,0,41.2,9.3,21.3
98284,9360,6394,2966,93.2,96.3,86.4,0.9,0.2,2.4,1.8,0.9,3.7,0.6,0.5,0.7,0,0,0,0.7,0,2.2,2.8,2,4.7,5.2,3.8,8.4,89.2,93.2,80.6,17.8,11.4,31.7,17.3,13.7,25,20.3,20,20.9,22.4,28.3
98286,91,67,24,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,3.3,0,12.5,0,0,0,16.5,11.9,29.2,29.7,25.4
98288,82,78,4,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,3.7,0,75,0,0,0,26.8,28.2,0,23.2,23.1
98290,12296,9560,2736,95.9,97,92.2,0.2,0.3,0,0.8,0.6,1.6,0.7,0.8,0.5,0,0,0,0.8,0.4,2.1,1.6,1,3.6,3.2,2.3,6.5,93.4,95.1,87.4,12.1,8.7,23.8,17.8,15.5,25.6,26,27.8,20.1,23.4,26.2
98292,8035,6068,1967,94.7,95.6,91.9,0.9,1.2,0,0.8,0.3,2.6,0.5,0,1.9,0.1,0.1,0,0.9,1,0.8,2.1,1.9,2.8,4.3,2.8,9,91.6,93.8,84.6,13,7.9,28.6,15.2,14.9,16.2,21.7,22.2,20.1,24.4,29
98294,2460,1686,774,92.9,90.4,98.3,0,0,0,0.3,0.4,0,1.5,2.2,0,0.2,0,0.8,2.8,3.7,0.9,2.2,3.3,0,9.2,11,5.3,87,83.9,93.9,15.7,12.8,22.1,21.7,19.1,27.5,22.6,18.6,31.5,22.6,28.4
98295,869,563,306,93.6,98.8,84,0,0,0,2.4,0.5,5.9,1.7,0.7,3.6,0,0,0,0.7,0,2,1.6,0,4.6,6.6,2.3,14.4,89.6,97,76.1,25.3,18.5,37.9,12.2,8.9,18.3,31.3,33.4,27.5,15.2,17.2
98296,9641,8232,1409,87.6,87.9,86.1,1,1.2,0,0,0,0,7.1,7.3,6,0,0,0,1.4,1.1,3.3,2.8,2.5,4.6,3.7,3,7.3,85,85.5,82,10.2,6.9,29.4,26.3,24.8,35.1,28.7,31,15,21.9,23.3
